1	29.0528173238719	-89.3134521779087	2452.8	13.7277	13.3693	14.3832	12.3	SAB(rs+)c
2	347.008435287125	-89.1104565828149	2525.4	14.9107	14.5471	14.5864	34	IBm?pec
3	133.600041664303	-88.0664172415218	4974.3	14.99	14.6155	XXXXX	6.1	Sa-b
4	217.569490642864	-87.8125404934303	2251.4	13.3267	13.1593	15.794	27.4	SA:(rs)bc:
5	233.2823899905	-87.4364455497784	2281.5	13.9525	13.6469	13.9095	11.3	Im
6	258.006291963268	-87.3930384801377	2311.8	15.1454	14.7451	15.5099	4.3	SB(s)m:
7	75.6979520883368	-87.0354706487486	1758.5	15.3671	14.7112	16.9204	6.7	IB(s)m:
8	91.1215616119252	-86.5971964385945	1860.3	12.9389	12.4881	12.1958	31.6	Sb:sp
10	168.646407677261	-86.3375803723125	2186.4	16.0418	15.5599	15.9495	2.7	XXXXX
12	78.6886765837487	-86.2580315226988	1844.1	15.1461	14.5538	14.7222	4.3	XXXXX
13	310.263760973378	-86.1005192183386	5102.2	15.4757	15.1599	15.0649	6.2	XXXXX
14	292.500326652426	-86.0144446177305	2444.4	13.4501	13.1906	13.1557	11.5	SB(rs)d
18	15.0410016443763	-85.5373802442425	4657.7	15.2965	14.9893	14.9692	10.4	Sc
20	275.307867514321	-85.36337052601	2541.3	12.3804	12.2662	11.8953	18.9	Spec(RingB)
21	264.537985084893	-85.3022760558163	2437.4	12.5594	12.3347	12.0744	7.3	SA(s)c
27	190.656061416633	-84.4701347346	2305.1	13.923	13.2416	13.353	9	SA(s)d
29	295.411846796451	-84.2832760290801	2516.9	15.0014	14.6041	14.5482	9.7	SB(s)m
30	51.2699389574886	-84.1301451952142	4986.4	14.3951	13.7678	13.6986	6.6	SB(s)dm:
37	29.8856871466708	-83.9923576556727	3555.4	13.0686	12.4229	12.2762	6.6	SAB(rs)c:pec
38	57.6049357799006	-83.9821694791241	5010.7	14.6207	13.9285	14.3088	5.1	SA(s)m:
45	161.613040492589	-83.8434348748453	2123.2	17.1639	16.2741	16.6514	5	Sc
46	57.8344774480724	-83.8407111378768	1740.8	11.9005	11.5164	11.6411	27.2	SA(r)c
47	38.9232727627783	-83.8368249296388	3528.9	16.0282	15.4558	14.931	2.9	Dwarf
52	66.8966301740859	-83.5529558636041	4835.6	14.4367	13.9518	14.1639	7.3	SB(s)c:pec
57	24.6937307780567	-83.3713025747762	4894.3	14.3982	13.7364	13.6467	10.8	SAB(rs)c
58	88.0161727437237	-83.3166823729138	4802.3	15.4096	14.7356	14.8096	7.5	SBc:pec
62	166.018985983066	-83.2614888816135	2065.1	17.0816	16.3158	16.4871	3.7	Sc
66	209.490574622376	-83.0592501447053	2445.1	13.1394	12.6269	12.6771	18.8	SAB(rs)cd
67	265.194013654788	-82.9483305028212	5157.1	14.4986	14.0572	13.8772	4.9	Sa-b
70	240.173613149518	-82.9228850513863	2566	14.0519	13.3339	13.2306	5.3	SAB(s)b:
74	325.345038665491	-82.8007259482868	2974.3	15.5367	14.676	14.8214	9.8	SB(s)cd:sp
75	226.143303990775	-82.7561803285101	2513.8	13.8787	14.1477	14.0509	15.2	SB(s)m
98	351.72736887139	-81.9098665101977	3713.8	12.9773	12.3783	12.419	12.7	SA(r)bc
105	72.0607348007392	-81.6855024718085	4739.8	14.1777	13.828	13.5437	6.9	Sa
107	235.346526930857	-81.6086594604883	2680.9	13.4997	13.3446	13.0519	7.5	SA(s)cd
108	306.30859088787	-81.6024726936605	2779.2	13.7215	13.1477	13.2598	9.5	(R'_2)SAB(rs)cd
110	359.094240470257	-81.5665483196181	1935.4	13.9051	13.7837	13.8893	23.7	SB(s)d
112	328.267665894643	-81.5535924928732	2562.3	12.4119	12.2933	12.3649	33.5	SB(s)c
123	159.463171800835	-81.1287071886167	2020.2	13.2659	13.4104	13.13	10.2	SB(s)dm
127	59.618477398153	-81.0454929966662	4980.6	13.0514	12.6595	12.3126	18.6	(R'_2)SB(rs)bc
128	339.003836015557	-81.0454937060731	4301.5	13.9545	13.5916	13.5563	7.7	SAB(s)c
135	61.9562347943439	-80.7846424726854	5611.1	15.4659	15.0664	14.9174	5.8	XXXXX
137	359.819151802531	-80.7777218210008	7908.6	13.6751	13.3309	13.1346	5.1	SB(rs)c
138	11.5661812590992	-80.7562648051528	4127.3	15.1091	14.4636	14.3609	10.5	S...
154	151.002638088724	-80.4356046210075	2013.1	12.4699	11.905	11.9057	26	(R')SA(rs)b
155	203.182861197161	-80.4178700931153	2304.7	13.6479	13.2199	13.1529	7.7	(R'_2)SB(rs)cd
157	0.739426188728798	-80.3473704256403	1959.2	14.6076	14.5625	14.4159	23.4	SB(s)m
160	99.2255760784314	-80.2872161995473	4779	15.0734	14.4068	14.3371	2.8	(SA0?)+(SBd:)
163	15.6928326296996	-80.2368402541693	1809.4	14.5711	14.4748	14.6533	11.5	SB(s)cd
167	162.280736869787	-80.2278050740222	2026.1	15.4066	15.306	15.1992	8.1	S...
168	261.121351832644	-80.1852518866603	5366.4	13.8831	13.6438	13.8575	1.9	SA(rs)c:
173	260.987554958779	-80.115009834458	4971.5	14.0207	13.5062	13.3416	8	SB0^-
174	55.9080002798762	-80.1110686074389	1644.4	14.0855	14.0279	14.1308	23	IB(s)m
175	311.048690566485	-80.1068639220029	2620	12.6921	12.5146	12.0033	7.5	SA0^0
182	292.334271881579	-79.9685912374883	2793.2	15.7215	15.616	15.0186	5.6	Dwarf
187	39.5889492322805	-79.7904586273636	4808.1	15.0683	14.6806	14.6859	11.2	S...
192	30.8425876487685	-79.7237835688638	4487.8	14.6977	14.2446	14.0625	7.2	Sc
195	23.3674984808575	-79.5035151999805	1766.4	13.0887	13.0421	13.2706	10.9	SB(rs)cd
196	345.974384676218	-79.4751781067468	2478	14.2142	13.958	13.7756	8.5	(R)SAa:pec
201	169.14834487404	-79.3981426015904	3022.7	15.0365	14.4151	14.1067	15	Sc
204	198.315339726614	-79.2859642102138	2404.9	16.5511	16.701	17.0203	4.8	Scp
207	86.7556947384366	-79.2419427938076	5164.4	14.9169	14.1742	13.9074	11	SBa
209	137.49109711997	-79.231960952908	1703.1	13.62	13.4746	13.0404	12.1	SB(r)cd:
221	205.543160690521	-79.0072738517219	2402.9	14.7554	14.9185	14.7945	14.9	Sb?sp
225	18.6426702183071	-78.9360124830309	7816.1	14.739	14.5373	14.848	7.5	SA(rs)c
226	130.727014515972	-78.9333848608811	5454.2	13.8406	13.6017	13.3917	9.5	SB(s)c
230	283.493493311598	-78.8525026024036	8658	14.1684	14.0366	13.9025	5.2	(R:)SAB(r)bSy1
231	178.821067339779	-78.7034046043154	2991.1	16.1446	16.0096	16.2631	3.6	Sm
232	200.975382351988	-78.6906162462232	2382.9	14.031	14.2334	13.9384	8.9	SAB(s)d:
234	119.067693250465	-78.5531027637379	5823.6	15.2959	14.9142	15.5634	4.2	XXXXX
238	237.055288682945	-78.1544995057063	2698.5	13.4355	13.663	13.4882	17.1	SB(s)cd:sp
239	312.396660332864	-78.0752449856481	2738.1	14.9086	14.0329	14.5125	6.2	Sc
240	26.2553125637174	-77.9601714089996	1756.5	14.6423	14.2571	14.1751	6.9	I0?pec
241	221.497948634964	-77.9283630621586	2733.6	13.4196	13.568	13.425	11.6	SA(rs)c
242	113.105577376417	-77.9108600053726	1633.2	14.2286	13.464	13.6105	5.7	Sa
244	125.940230936492	-77.8700318933855	5506	13.9021	14.0031	13.7309	15.4	SA(s)cSy2
245	203.253323861895	-77.8481308100264	2957.9	12.7282	12.8004	12.2276	5.2	SA(s)0/a:
247	203.665078830835	-77.6637552231037	2662.3	13.7031	12.9201	12.3957	13.9	Sbc
248	296.931892659592	-77.5535987921316	5806.9	15.2889	15.319	16.3508	6.6	SB...
250	200.49584744217	-77.5220212565329	2674.1	13.9747	13.8646	13.6087	13.3	SB(s)c:sp
252	258.583280623992	-77.5189268944746	2953.2	12.4351	11.9966	12.0151	81.8	SAB(r)d
254	228.550559271373	-77.244786140332	2653.9	14.664	14.5281	14.4851	13.2	XXXXX
255	171.186939577148	-77.1726030967766	5178.1	14.1763	14.0171	14.1516	17	SAB(rs)bc:
256	133.982348887333	-77.1317576717481	5643.8	15.939	15.7694	15.7205	3.4	SB...
257	55.2924597407512	-77.1174656963073	4795	14.3611	14.2166	14.1173	8.1	(R')SB(r)bcpec
258	4.95179713934421	-77.1071239852067	1790.2	15.1629	14.421	15.9042	14.9	SB(s)d
259	120.897493993046	-77.0769988107323	1748.8	14.6081	14.2367	14.6643	16.4	IB(s)m
260	254.277389761054	-76.986992820659	2978.7	12.8217	12.7682	12.4294	4.6	SAB(r)c
261	171.660766958227	-76.9853440454477	2317.2	16.1566	15.6907	16.0512	8.6	XXXXX
264	88.8924737213965	-76.9211250225491	4755.2	13.5874	12.9388	13.2843	10.6	(R':)SB(rs)bc
266	21.2775406882112	-76.8876794051787	1692.9	16.451	15.7946	16.9216	6.4	Sc
268	268.256492230821	-76.8536589497825	3055	14.5759	13.9413	14.3658	4.8	SB(s)d
270	356.748999657761	-76.808817302149	4099.6	14.3407	13.5469	13.7302	7	SAB(s)d:
271	212.423089588325	-76.8070448344166	4397.4	15.0795	14.3828	14.356	3.7	Sb-c
280	141.582980463903	-76.6325419468288	467.2	12.8177	12.9443	12.7776	109.9	I0
281	159.645196021719	-76.6061776699683	4319.8	15.0091	14.8069	14.5556	8.4	SB(s)d
284	265.837694313978	-76.5900123501829	3038.2	15.9012	15.3247	15.1225	5.6	SAB(s)m
287	253.873865310452	-76.5372461224587	5751.5	14.7506	14.4805	14.1742	4.8	SA(s)dm
288	156.449990695409	-76.51984719754	1625.9	15.7099	14.5361	14.7721	5.7	SB.../Irr
291	115.078372123813	-76.4653350167301	1459.7	15.0103	13.9919	14.2526	5.3	Im
297	118.755719546381	-76.3958690820987	1770.7	13.4569	13.1788	13.0783	24.7	SA(s)c:sp
299	324.18598223121	-76.3693498444893	3927.2	14.174	13.8939	13.4094	20.3	Sb
300	9.9918599753512	-76.3202090247836	1750.7	15.2048	14.1656	14.7182	4.2	XXXXX
305	34.5296876123645	-76.0796113571952	8274.5	13.7803	13.2349	13.4314	9	SA(s)c
313	32.2096103361618	-75.9676984875165	1662.6	14.4458	13.8491	14.3942	12.1	SB(s)d:sp
315	337.153651969299	-75.9590565385954	6163.9	15.1854	14.3223	15.7055	5.7	SA(s)cd
316	104.415758003299	-75.9427824387647	4408.5	14.3666	13.6221	13.6076	6	(R')SA(rs)aHII
318	227.915667839459	-75.8803800695464	2854.5	13.1032	12.3997	12.3971	53.2	Sb
323	136.601131698508	-75.8297504653988	4655.3	13.5851	13.481	13.1103	21.9	(R')SAB(rs)c
334	236.955040172557	-75.7047997077107	2891.3	13.4094	13.2693	13.3157	23.8	SB(rs+)bc:
337	214.233401501767	-75.6456670149716	2610	13.5924	12.7622	13.0275	13	S0+:
343	68.2929196689741	-75.5221742191235	4733.8	14.7786	14.0473	14.8829	5.5	SAB(r)dm
345	182.283012139048	-75.4834199236367	1919	15.4112	14.7024	14.7675	6.6	S?
346	151.040096276861	-75.4833995057562	1797.8	12.7013	12.7568	12.6492	23.6	SAB(rs)c
350	267.174894604837	-75.4199953608738	5391.6	15.8363	15.2975	15.3582	3.7	...
353	177.614562339644	-75.3697877034658	1847.9	13.8403	13.4077	13.4891	33	IAB(s)m
354	20.7566561932168	-75.3468100808807	3977.5	15.039	14.1837	14.3999	4.4	Sc:
357	215.970507121005	-75.327330833385	2569.9	13.7086	12.6949	12.7189	18.7	SB(s)m
363	20.5660546367767	-75.2754865088173	6122.1	14.9629	13.9073	14.1665	4.5	XXXXX
373	129.684015806711	-75.1642177505229	1142.1	13.432	13.5129	13.5788	30.7	SAB(rs)m
375	323.054543711183	-75.1379825545116	4050.8	15.8605	15.7913	16.6339	3.2	Dwarf
378	326.12152394837	-75.1166083798058	2369.7	12.1351	12.1027	11.5314	36.3	(R)SAB(r)a
382	112.266646361128	-75.0764268464885	1130.2	15.1856	15.038	14.9871	7.2	IB(s)m
387	24.793703286858	-75.0198944113896	4004.1	14.1306	13.2104	13.0868	3.2	SB0?HII
391	74.8533187019239	-74.9269183355341	5853.4	15.575	14.6539	14.8728	10.9	pec
399	238.136757348471	-74.8069984830264	4677.1	13.9436	13.6984	13.4179	11.5	SAB(rs)b
400	347.297120591987	-74.8029707543798	2094	14.8375	14.7973	14.6494	4.1	XXXXX
402	114.326371271269	-74.7280398881452	1143.4	15.9449	15.7759	15.6192	2.5	XXXXX
403	351.629059898662	-74.6927380846672	6155.2	14.1173	14.0167	13.204	8.8	(R':)SAB(rl)a
409	146.655092691619	-74.6039464187551	1152.9	14.0394	14.1199	14.153	46.9	SAB(s)bpec
411	17.4571459660008	-74.5499223292892	10623.9	14.1883	13.1914	13.6477	8	(R)SB(r)b
412	122.530651250424	-74.5003114457394	1246.9	15.3487	14.7209	15.0987	7.3	IB(s)m
413	262.7119608385	-74.4750249316842	4917.3	14.7083	14.3117	14.0236	8.3	Sc?sp
415	44.5924723426858	-74.4410416220727	4799.8	13.888	13.7874	13.4393	22.2	SAB(rs)bcHII
416	176.870620451472	-74.4328542307028	6919.6	16.578	16.0608	16.0158	7.2	S...
432	336.972117557742	-74.1832266535318	9598.5	16.0034	15.7628	16.3864	2.6	XXXXX
437	267.889731236864	-74.0700701922682	4847.7	13.1449	13.1736	13.1724	13.9	SA(s)c
443	231.975065179118	-73.9508869376943	2934.5	13.1824	13.1457	13.2057	15	SB(s)m
444	147.592319713924	-73.9105755233296	1269.5	11.3003	11.7222	11.5003	68.5	SB(rs)c
447	261.35510679919	-73.873655264625	4900.5	14.273	13.9741	13.7189	14.8	Spec
448	271.65626697479	-73.8597255291726	4791.3	14.5471	14.3559	13.9952	13	SB(r)b:
449	151.225750249188	-73.8536247734271	1248.2	16.5316	16.4809	16.9386	9.7	XXXXX
450	304.350115314129	-73.8468838343329	3156.2	14.4058	14.3364	14.3015	6.7	SB(s)cd
455	82.943612206757	-73.7663460041033	4346.2	15.2812	14.422	14.6715	8.3	Scd
460	101.003444680497	-73.6805687470182	6326.2	14.1676	13.5788	13.8916	8.4	SA(rs)c
476	359.320530131502	-73.4599197369097	2539.7	15.1476	14.3711	15.1126	7.4	SAB(s)m:
478	332.250672504469	-73.3963398734367	2913.4	14.565	14.5629	14.4993	6.6	SB(rs)cd
482	160.231108000157	-73.3720095494271	3451.7	13.8594	13.2876	13.5371	9.3	SAB(rs:)b:
485	222.034938975873	-73.302623061012	4469.7	13.9276	13.547	13.2998	12.3	Sc
489	257.16342127688	-73.2592078837189	5170.9	13.989	13.8835	13.68	14.6	SAB(s)c
509	141.006579372928	-72.9000590199652	1656.1	15.6057	14.7546	15.6435	7.7	XXXXX
512	178.438664596835	-72.8759106965778	5317.7	14.424	13.6257	13.504	17.1	SAB(rs)ab
514	270.429303903325	-72.8605435503001	3293.1	15.2132	14.8615	14.6621	7	(R)SAB0^0
515	228.074355836178	-72.8553194975016	3029.6	12.2728	12.2646	11.9544	72.2	SAB(r)c
518	307.909062597343	-72.7910432148133	3669.7	15.4521	15.4213	15.7397	6.1	SBpec
521	110.011385444743	-72.7313758912061	1512.8	15.7497	15.3695	17.7414	7.6	IB(s)m
522	275.860067844201	-72.725312824743	4500.5	14.3367	13.6263	14.1377	13.4	SAB(rs)cd
525	229.32595394764	-72.6822891634761	3211.6	14.2349	14.0036	13.8956	9.5	IB(s)m
529	281.440116752566	-72.6422666065255	5393	14.9427	14.6557	14.3288	7.5	S...
530	315.37587942763	-72.6407399282979	3112.5	13.0066	13.0804	12.5838	23.2	SAB(s)b
534	100.688568449341	-72.5688754727573	5532.7	13.5429	13.0485	13.2092	9.6	SAB(rs)c
535	224.025221718989	-72.5584432057911	3144.1	16.2616	15.4566	16.2037	4.8	XXXXX
548	77.837432915253	-72.3260475741372	1533.8	15.408	14.6737	15.0569	3.9	XXXXX
555	113.522034918457	-72.1980748615544	5322.6	15.2244	15.3022	15.3532	5.5	S...
586	315.056581455319	-71.8035484639672	2822.8	14.1491	14.0199	13.9835	8.9	(R')SAB(rs)cd
589	55.7812760242011	-71.7957491180201	1357.5	16.5033	16.2506	17.9377	4.2	XXXXX
597	57.4603152289707	-71.646872564575	1440.3	11.9617	11.2518	12.0355	55.5	SAB(rs)dm
602	274.232176838027	-71.5921997513303	3580.7	12.6551	11.9276	11.9468	18.3	(R')SB(rs)bc
604	306.044954747004	-71.5443633112542	4183.7	14.5011	14.3567	14.1093	8.7	SB(s)c?sp
607	97.8661766386481	-71.5038547227411	4333.6	15.6154	15.2746	15.098	5.9	Sc
611	101.270752868768	-71.4208396360257	4092.3	14.2283	13.8102	13.4912	8	Sc
615	116.289568297096	-71.4061042788856	5328.1	13.161	12.9477	12.9871	14.2	SA(s)c:
617	306.866953387799	-71.3941371294558	4218.8	15.4463	15.4797	16.1233	5.4	dwarfIrr
622	313.293746036237	-71.2988497780716	3508.9	15.35	14.3185	14.4111	9.7	SB(rs)d
638	102.3535900786	-71.0391789505036	4053.9	14.7591	14.751	14.7766	4.3	S...
640	106.420743315738	-71.0175466209606	6907.8	14.8308	14.5877	14.6799	3.8	Sc
644	229.973787954893	-70.9003543805589	3120.3	14.6088	14.5831	13.8853	15.6	SB(s)m
645	94.0023191520573	-70.8949714370877	1292.6	14.3779	13.8014	13.8495	7.6	SB(s)dm
648	98.8348700437351	-70.8599527278815	1606.4	15.9835	16.0985	15.9062	5.5	XXXXX
649	304.202040701454	-70.7902292552867	4613.9	12.5536	12.4196	11.8627	21.7	SAB(rs)c
650	310.196208101934	-70.7213613879064	3277.4	15.4986	15.3554	15.3896	6.8	SB...
651	296.058338349583	-70.6154894484498	3359.4	13.4849	13.1557	12.6277	2.7	SA(r)abpec:
652	141.952415890356	-70.4053250989638	3563	15.321	14.893	14.7913	9.3	Scd
653	166.530034578426	-70.3928543484311	7710.4	14.1348	13.8786	13.7946	5.5	dist.sp.struc.
655	300.234923176907	-70.3477328525388	4037.3	14.5441	14.534	14.6067	8.2	S0?
656	289.38087434797	-70.3347268261553	4059.9	14.9743	14.8813	14.5722	6.1	SB(s)cd
657	62.9114642850533	-70.2566010535784	7394.7	15.3615	14.4109	14.5107	9.1	S0
658	158.946600939416	-70.2242055319493	8040.7	14.8911	14.8034	14.5928	8.6	E
660	164.463026775808	-70.1803617726712	4365.1	16.3188	15.5306	15.6795	4.5	Sd;v.edge-on
662	245.229097233942	-70.1272790873338	3404.1	13.0754	12.7861	12.6554	15	Sc:sp
663	132.668952336193	-70.1208904520247	3598.1	14.5342	14.5488	14.8384	5.4	Sc:
666	3.52599053355096	-70.0143873029462	4187	13.8052	13.7295	13.9814	9.9	SB(s)cd
668	289.283416514654	-69.9655332888392	4136	15.1591	14.9883	15.1037	3.9	SB(s)d
669	174.784701408309	-69.9467167444997	3814.6	16.0552	15.273	15.0425	13.4	S;s.p.*onblg
672	16.8572532178068	-69.8755028127945	1505.7	12.473	11.7438	11.9629	47.7	SB:(s)c
673	356.029497341012	-69.8723993799987	3843.3	14.306	14.3133	14.2658	9.9	Scd
674	296.232216106647	-69.8721616695555	3725.5	15.2411	14.8598	14.4431	13.8	SAa?
675	177.759596550011	-69.8153428620037	6853.3	15.2804	15.1072	15.0719	11.3	dist.sp.struc.
677	183.591303773173	-69.7406015911793	5423.9	16.4356	15.8276	16.9169	1.9	edge-on
679	320.90621296448	-69.7104574500364	10602.3	14.1794	13.8578	13.8753	11.5	(R'_2)SB(r)b
680	164.695503713132	-69.6725950756356	8794.4	14.763	14.6044	14.7411	5.7	Sb:
681	75.5294279081658	-69.6087987087061	1302.1	12.0853	11.3122	11.3756	43	Sc:
682	88.9060613389069	-69.5724545132206	4468.4	13.5663	12.4484	12.3567	7.3	(R_1)SAB(r)aHII
683	114.048170055148	-69.5452991683683	1449.3	10.6346	10.7238	10.4073	69.5	SAB(s)bcpec
685	301.982385185901	-69.4735413144022	3376.4	14.8214	14.6303	14.5197	6.4	Scd
686	147.275387708744	-69.4683462235818	1628.8	14.4919	13.8232	14.403	8.1	Sd
689	333.705650332862	-69.3549108107281	3121.4	14.721	14.8237	14.9792	8.9	(SBc:)+(S?pec)
690	138.443181447341	-69.3147500637521	1692.6	12.5715	12.0585	12.4666	16	SA(rs)bc:
693	168.298862758614	-69.2733784924041	1327	12.7095	12.2808	12.2399	32.3	SB(s)dm:sp
694	167.844251409506	-69.2314989124342	4323.2	15.5712	15.2656	15.3038	5.7	S...
695	283.171243910408	-69.2180383453975	3110.9	17.442	17.1398	18.0525	2.9	XXXXX
696	313.024852997982	-69.201922655604	588.3	11.8013	11.7772	11.5247	101.4	SBd:sp
697	252.051978699385	-69.1642342106039	4759.1	11.6599	11.0445	10.5643	11.8	SB(rs)c
698	110.297867301394	-69.1171827450315	4407.1	14.2842	14.193	14.0635	6.8	SAB(rs)c
700	211.225315083864	-69.0834123256734	3016.5	16.2004	15.6529	15.5898	11.3	XXXXX
702	148.195736240752	-69.0683572457113	1756.9	14.3528	14.2469	14.8099	2.5	SBm
703	134.346146019366	-69.0441839250353	1443.7	12.3047	11.8239	12.0053	60.3	SB(s)d
704	112.916134177898	-69.0294736170267	1512.8	15.8111	15.5419	15.4071	13.5	XXXXX
711	29.1283192395165	-68.9793301985199	1382.2	15.625	14.5105	16.1327	4.1	Dwarf
712	256.552047052407	-68.9605782415603	8035	15.5819	15.0282	14.8444	8.1	XXXXX
715	110.461522803604	-68.9311048514148	1372.2	12.525	12.5299	11.9892	12.8	SAB(rs)b
719	146.592761375394	-68.9169849844813	4877.2	13.6732	12.7255	13.0615	18.3	SA(s)c
722	289.556722037981	-68.8325173792729	4885.4	15.8789	15.8122	17.6728	3.7	XXXXX
723	238.987807601761	-68.830097309753	3306.8	14.2143	13.2202	13.4126	7.6	IB(s)m
727	311.145096963477	-68.7543987059386	3121.9	11.9219	11.835	11.4852	48.2	SAB(r)cd:
731	238.614546016527	-68.6961914432514	6251.4	13.6118	13.4103	13.2398	8.9	SBmpec
734	139.880755696658	-68.6830603515192	3403.8	14.4844	14.4838	14.6733	9.3	SB?...
741	167.201168471697	-68.6087113840055	4313.4	15.1143	14.1794	14.1705	13	SB;vLSBlobes?
742	284.050054847569	-68.6000131191487	4202.2	14.1097	13.9945	14.3886	16.1	SB(s)m
744	285.846133606315	-68.5863525615166	3795.8	13.4868	13.4887	13.3916	12.6	SAB:(rs)c
750	270.695742915542	-68.508907666929	3367.1	14.2236	13.4512	13.2963	16.9	S0
762	108.370820663866	-68.3785924627215	7238.8	14.3467	14.0898	13.9407	8.3	SAB(rs)bc
766	56.7583232502914	-68.3241429427433	1393.5	13.1434	12.3056	13.2617	4.9	IB(s)m:
771	119.06364042199	-68.2867043682487	5296.3	14.1266	14.1785	13.9873	5.2	SAB(r)c
773	266.629814565887	-68.2733672811551	3891.8	14.3722	14.0964	14.4443	7.8	SAB(s)d
774	135.492519882884	-68.2633709508559	3899.5	13.2021	13.106	12.6734	3.1	Sb:sp
778	112.831983427019	-68.1895007315827	528.7	13.2361	13.445	13.7013	17.9	IB(s)m
781	168.829679015469	-68.1762271853644	1309.4	14.1245	14.1092	14.2329	18.5	SBm
782	14.9963453429354	-68.1474535841689	7011.1	13.9612	12.9005	12.8958	6.4	(R')SA(r)ab
788	19.6451019753618	-68.0465969734209	2036.2	14.7456	14.1199	14.8597	5.4	2MASSExtendedVer.2
794	236.672736094233	-68.0047516703466	3424	15.6052	14.62	14.5853	17.5	S
796	24.2112728221108	-67.9757630521386	1427.4	14.5423	13.3868	14.0602	5.4	SA(s)c?
798	226.135256022101	-67.9678854053214	4444.1	16.9894	16.3716	16.1927	10.1	Sy2
801	137.184210357787	-67.9528507506608	1632	13.7028	13.5722	13.5123	4.1	Sab?sp
804	312.827811211301	-67.9316236397564	9828.9	15.7641	15.4599	15.4179	3.4	SB...+comp
806	303.709545748384	-67.9177077631755	3900.7	15.9849	15.8631	15.9955	4.2	SB(s)m?
807	129.609570875714	-67.9014254755257	7228.2	14.5427	13.8451	14.4559	3.6	Sc
809	29.8410146452257	-67.8713222425058	1481.5	14.7278	13.2995	13.6367	5.6	SAB(s)0+pec:
812	264.96523229104	-67.8292035856915	3258.3	14.5047	14.3413	14.3226	4.8	SBd
819	116.329565572219	-67.8005410458268	6958	15.8821	15.6849	15.9736	7.1	XXXXX
821	139.743237050828	-67.7692012435524	3202.5	15.0647	15.0459	15.3832	4.4	...
824	151.215072848051	-67.7406228697127	5190.3	14.4435	13.9987	13.893	7.3	S
826	156.418716574384	-67.7211675299286	6033.6	13.9267	13.9228	13.7305	5.1	Sc:
827	241.527808117111	-67.7203069569926	4749.3	14.4629	14.1266	13.7541	6	S0?
829	158.781632763714	-67.7083533914372	5981.8	14.7354	14.5253	14.3826	4.8	S
830	110.100751157244	-67.7022301871312	3604.3	15.4347	15.4319	15.4904	6.4	SB(s)d
831	59.946990643494	-67.7007958136892	1335.6	12.0103	11.3956	11.0504	74.2	SAapec:HII
835	272.976281574531	-67.6636249597104	3348	14.5481	13.9421	14.2975	8.8	SB(s)d?sp
843	149.850758230835	-67.6064596911716	1858.6	13.7431	13.4901	13.1753	7.6	SAB(s)m:
844	268.337462880395	-67.6050216652217	3828.1	15.3292	15.1208	14.6571	5.2	Sa
846	111.985696547722	-67.5983701610016	3585.9	13.2696	13.2705	12.9554	13	SAB(s)bc
847	113.641456795456	-67.5989264925604	3504.6	13.9833	14.1186	14.1278	5.3	SA(s)c
859	280.019646845108	-67.450527540624	4436.4	13.1066	12.369	12.9866	11	SAB(rs)bcSy2
861	133.873319717708	-67.43642559781	3298	13.438	13.5799	13.3559	15	SAB(s)c:
863	150.943841518833	-67.4167306502756	2001.8	14.6741	14.3772	14.3049	5.5	IB(s)m?sp
867	82.9927154267505	-67.3888727545247	1377.5	12.527	12.0026	11.5973	6.7	Sa
873	292.872425687082	-67.3414074029058	4904.3	14.1382	14.0558	13.7174	14.2	SAB:(rs)bc
877	328.351561760719	-67.3080085991999	3990.7	14.8217	14.6136	14.502	6.8	SBd?sp
885	303.036263465115	-67.2599246938646	3445.6	15.0685	14.9078	14.8747	6.7	S...
910	152.244929769309	-67.0109369449903	1403.8	12.1288	12.1439	11.9347	19.8	SB(s)bcpec:
912	277.142166402696	-66.993597777896	738.8	11.9754	12.0427	12.3905	31.8	SB(s)m
917	112.276281574173	-66.9375244613734	5274.8	13.5076	13.3986	13.1708	11.9	SAB(rs)bc
920	249.66034461479	-66.9177827346213	6699	14.551	14.4718	14.5678	11.5	SB(s)c:sp
927	332.719811746569	-66.8574099292777	2128.4	14.365	14.1691	14.1007	14.6	I0?Sy2
928	234.131971423851	-66.8523106070192	3500.3	11.885	12.0208	11.4776	29.7	SB(s)bc
929	333.74325290732	-66.8496291469717	1741.8	12.923	12.7441	12.4072	50.9	SAB(s)bc?sp
949	251.311926601281	-66.6142186433574	4847.2	13.9149	13.7792	13.4139	17	SA(r)0/a:
954	49.4896522758625	-66.5585327263386	469.6	10.0135	10.2202	10.405	446.2	SB(s)dHII
955	12.5047008625833	-66.5529484025579	1669.9	13.4824	13.5041	13.407	6.7	SA0^0^pec
956	121.52579342798	-66.5478384861891	3438.5	15.2271	15.2055	16.2686	4.2	SB(s)m
961	340.104858495279	-66.4990530213141	3261.8	12.2145	11.9184	11.6571	26.8	SB(r)b
964	99.1044312809662	-66.4738805244184	7834.8	14.1862	13.0324	13.3406	9.6	(R')SB(rs)bc
965	155.270394051604	-66.4683898293633	2021.2	13.59	13.4506	13.2885	27.4	SA(s)0-:
971	270.737852285367	-66.4244432339043	4342.8	13.055	12.3042	12.2139	15	SAB(rs)b
973	141.760413377121	-66.4155623188255	3182.3	15.2271	14.9924	15.0618	3.8	S...
978	240.14784741331	-66.3761220302451	3667.1	12.378	12.3127	11.9579	30.3	SA(s)d
